,County,AGR 01 to 10 Pop,AGR 10 to 18 Pop,GeoName,AGR 01 to 10 GDP,AGR 10 to 18 GDP,Unnamed: 6,Unnamed: 7,AGR 01 to 10 Pop.1,AGR 01 to 10 GDP.1,Unnamed: 10,Unnamed: 11,AGR 10 to 18 Pop.1,AGR 10 to 18 GDP.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Annualized Population Growth,Annualized GDP Per Capita Growth
309,"New London, CT",0.005245298465671233,-0.0033296275626824023,"New London, CT",0.013064557490297002,0.0022294459491010166,,"New London, CT",0.005245298465671233,0.013064557490297002,,"New London, CT",-0.0033296275626824023,0.0022294459491010166,,,,,,,,,,,,,,
310,"New York, NY",0.002337055808942612,0.0031085159776147453,"New York, NY",0.005945521372024087,0.019106871279392035,,"New York, NY",0.002337055808942612,0.005945521372024087,,"New York, NY",0.0031085159776147453,0.019106871279392035,,,,,,,,,,,,,,
311,"Newport News (Independent City), VA",-0.0005805048362239607,-0.001597266284897092,"Newport News (Independent City), VA",0.029228298520127094,0.010680389406956259,,"Newport News (Independent City), VA",-0.0005805048362239607,0.029228298520127094,,"Newport News (Independent City), VA",-0.001597266284897092,0.010680389406956259,,,,,,,,,,,,,,
312,"Niagara, NY",-0.0010583759073881094,-0.0035345178808726674,"Niagara, NY",0.016119459871563047,-2.41605148043611e-06,,"Niagara, NY",-0.0010583759073881094,0.016119459871563047,,"Niagara, NY",-0.0035345178808726674,-2.41605148043611e-06,,,,,,,,,,,,,,
313,"Norfolk (Independent City), VA",0.0030213905196314617,0.0005534580202324335,"Norfolk (Independent City), VA",0.009302774802919522,-0.006796285213795716,,"Norfolk (Independent City), VA",0.0030213905196314617,0.009302774802919522,,"Norfolk (Independent City), VA",0.0005534580202324335,-0.006796285213795716,,,,,,,,,,,,,,
314,"Norfolk, MA",0.003340719947508397,0.005885342046715536,"Norfolk, MA",0.012939233800804528,0.013947645813033427,,"Norfolk, MA",0.003340719947508397,0.012939233800804528,,"Norfolk, MA",0.005885342046715536,0.013947645813033427,,,,,,,,,,,,,,
315,"Northampton, PA",0.011256768367674308,0.002863333427861159,"Northampton, PA",0.017251790997243388,0.015991881653625528,,"Northampton, PA",0.011256768367674308,0.017251790997243388,,"Northampton, PA",0.002863333427861159,0.015991881653625528,,,,,,,,,,,,,,
316,"Nueces, TX",0.009079636600040297,0.007866596560699657,"Nueces, TX",0.00630047747992557,-0.0002854100580390595,,"Nueces, TX",0.009079636600040297,0.00630047747992557,,"Nueces, TX",0.007866596560699657,-0.0002854100580390595,,,,,,,,,,,,,,
317,"Oakland, MI",0.0002492001432881086,0.005711148051193993,"Oakland, MI",-0.015976589283297038,0.027379106093416317,,"Oakland, MI",0.0002492001432881086,-0.015976589283297038,,"Oakland, MI",0.005711148051193993,0.027379106093416317,,,,,,,,,,,,,,
318,"Ocean, NJ",0.011012725288646497,0.00511817461811237,"Ocean, NJ",0.004881264879234459,0.008080307912201823,,"Ocean, NJ",0.011012725288646497,0.004881264879234459,,"Ocean, NJ",0.00511817461811237,0.008080307912201823,,,,,,,,,,,,,,
319,"Okaloosa, FL",0.0051412848920766585,0.01728471407909482,"Okaloosa, FL",0.015211240107146917,0.0036178388583436583,,"Okaloosa, FL",0.0051412848920766585,0.015211240107146917,,"Okaloosa, FL",0.01728471407909482,0.0036178388583436583,,,,,,,,,,,,,,
320,"Oklahoma, OK",0.009018566283442553,0.01193975400427405,"Oklahoma, OK",0.024292302063067872,0.025959005036516603,,"Oklahoma, OK",0.009018566283442553,0.024292302063067872,,"Oklahoma, OK",0.01193975400427405,0.025959005036516603,,,,,,,,,,,,,,
321,"Olmsted, MN",0.014700938973143174,0.009819226773038148,"Olmsted, MN",0.022130693401364532,0.017141983721454368,,"Olmsted, MN",0.014700938973143174,0.022130693401364532,,"Olmsted, MN",0.009819226773038148,0.017141983721454368,,,,,,,,,,,,,,
322,"Oneida, NY",0.00024451660160296207,-0.002788356468182429,"Oneida, NY",0.020817647783524462,0.003377661581384306,,"Oneida, NY",0.00024451660160296207,0.020817647783524462,,"Oneida, NY",-0.002788356468182429,0.003377661581384306,,,,,,,,,,,,,,
323,"Onondaga, NY",0.002150204515251497,-0.0015370319776808472,"Onondaga, NY",0.01661467772600611,0.01234096100309201,,"Onondaga, NY",0.002150204515251497,0.01661467772600611,,"Onondaga, NY",-0.0015370319776808472,0.01234096100309201,,,,,,,,,,,,,,
324,"Onslow, NC",0.023924460212754628,0.007043424033616352,"Onslow, NC",0.028666250706883556,-0.011184134099148091,,"Onslow, NC",0.023924460212754628,0.028666250706883556,,"Onslow, NC",0.007043424033616352,-0.011184134099148091,,,,,,,,,,,,,,
325,"Orange, CA",0.00494926120249084,0.006853300831978881,"Orange, CA",0.008875438323685758,0.020129610785992513,,"Orange, CA",0.00494926120249084,0.008875438323685758,,"Orange, CA",0.006853300831978881,0.020129610785992513,,,,,,,,,,,,,,
326,"Orange, FL",0.0235168867216089,0.02326821082762187,"Orange, FL",-0.007000367710167876,0.010104054739575874,,"Orange, FL",0.0235168867216089,-0.007000367710167876,,"Orange, FL",0.02326821082762187,0.010104054739575874,,,,,,,,,,,,,,
327,"Orange, NC",0.013565726002362055,0.01081509223877486,"Orange, NC",0.0040149387850128004,0.007766184483896765,,"Orange, NC",0.013565726002362055,0.0040149387850128004,,"Orange, NC",0.01081509223877486,0.007766184483896765,,,,,,,,,,,,,,
328,"Orange, NY",0.007979098107061322,0.0028164798669387814,"Orange, NY",0.010916321374402127,0.006292436593172246,,"Orange, NY",0.007979098107061322,0.010916321374402127,,"Orange, NY",0.0028164798669387814,0.006292436593172246,,,,,,,,,,,,,,
329,"Orleans, LA",-0.03680214512137803,0.014755498629378527,"Orleans, LA",0.03771799684870203,-0.022061451720148728,,"Orleans, LA",-0.03680214512137803,0.03771799684870203,,"Orleans, LA",0.014755498629378527,-0.022061451720148728,,,,,,,,,,,,,,
330,"Osceola, FL",0.04492534026214989,0.03953953302935065,"Osceola, FL",-0.016382137400836716,-0.009709448265039167,,"Osceola, FL",0.04492534026214989,-0.016382137400836716,,"Osceola, FL",0.03953953302935065,-0.009709448265039167,,,,,,,,,,,,,,
331,"Ottawa, MI",0.008994402179504535,0.011967041135834577,"Ottawa, MI",-0.005727002371989753,0.01297550854044216,,"Ottawa, MI",0.008994402179504535,-0.005727002371989753,,"Ottawa, MI",0.011967041135834577,0.01297550854044216,,,,,,,,,,,,,,
332,"Ouachita, LA",0.005318773860252035,0.0004118319307642171,"Ouachita, LA",0.010738060505484093,0.02021540142386291,,"Ouachita, LA",0.005318773860252035,0.010738060505484093,,"Ouachita, LA",0.0004118319307642171,0.02021540142386291,,,,,,,,,,,,,,
333,"Outagamie, WI",0.008644234969776843,0.007200864906944826,"Outagamie, WI",-0.0021158574072732694,0.007372261487516907,,"Outagamie, WI",0.008644234969776843,-0.0021158574072732694,,"Outagamie, WI",0.007200864906944826,0.007372261487516907,,,,,,,,,,,,,,
334,"Palm Beach, FL",0.014725480346649222,0.014562094143695692,"Palm Beach, FL",-0.006581308502950134,0.01420075979955282,,"Palm Beach, FL",0.014725480346649222,-0.006581308502950134,,"Palm Beach, FL",0.014562094143695692,0.01420075979955282,,,,,,,,,,,,,,
335,"Parker, TX",0.027808727476912543,0.02083796848263586,"Parker, TX",0.040045927854618135,0.006643782387991237,,"Parker, TX",0.027808727476912543,0.040045927854618135,,"Parker, TX",0.02083796848263586,0.006643782387991237,,,,,,,,,,,,,,
336,"Pasco, FL",0.029712733960310045,0.018646934948315153,"Pasco, FL",0.007079032684222941,0.006770271330458488,,"Pasco, FL",0.029712733960310045,0.007079032684222941,,"Pasco, FL",0.018646934948315153,0.006770271330458488,,,,,,,,,,,,,,
337,"Passaic, NJ",0.0019674301681742445,0.00031212457663620796,"Passaic, NJ",0.013182736937880302,-0.0062927204972809125,,"Passaic, NJ",0.0019674301681742445,0.013182736937880302,,"Passaic, NJ",0.00031212457663620796,-0.0062927204972809125,,,,,,,,,,,,,,
338,"Paulding, GA",0.054071137707648376,0.017472208309163406,"Paulding, GA",-0.006657926518340074,0.017090860873350877,,"Paulding, GA",0.054071137707648376,-0.006657926518340074,,"Paulding, GA",0.017472208309163406,0.017090860873350877,,,,,,,,,,,,,,
339,"Penobscot, ME",0.005759113110406,-0.0022633973491984483,"Penobscot, ME",-0.002381157684265167,0.007249395026953209,,"Penobscot, ME",0.005759113110406,-0.002381157684265167,,"Penobscot, ME",-0.0022633973491984483,0.007249395026953209,,,,,,,,,,,,,,
340,"Peoria, IL",0.0023379722672693948,-0.003809379228912224,"Peoria, IL",0.018260928657959807,0.01639752584887999,,"Peoria, IL",0.0023379722672693948,0.018260928657959807,,"Peoria, IL",-0.003809379228912224,0.01639752584887999,,,,,,,,,,,,,,
341,"Philadelphia, PA",0.0016743165717882924,0.004496200779513737,"Philadelphia, PA",0.02681441300087295,0.01959421345836243,,"Philadelphia, PA",0.0016743165717882924,0.02681441300087295,,"Philadelphia, PA",0.004496200779513737,0.01959421345836243,,,,,,,,,,,,,,
342,"Pierce, WA",0.01168238535725985,0.014332187019925557,"Pierce, WA",0.022124050369431547,0.004257111646684519,,"Pierce, WA",0.01168238535725985,0.022124050369431547,,"Pierce, WA",0.014332187019925557,0.004257111646684519,,,,,,,,,,,,,,
343,"Pima, AZ",0.014903640889872394,0.007131101453083266,"Pima, AZ",0.00012089690239713846,0.004742011997745932,,"Pima, AZ",0.014903640889872394,0.00012089690239713846,,"Pima, AZ",0.007131101453083266,0.004742011997745932,,,,,,,,,,,,,,
344,"Pinal, AZ",0.08134889217960373,0.020697384975942645,"Pinal, AZ",-0.03228560887040499,-0.006899650706332139,,"Pinal, AZ",0.08134889217960373,-0.03228560887040499,,"Pinal, AZ",0.020697384975942645,-0.006899650706332139,,,,,,,,,,,,,,
345,"Pinellas, FL",-0.0008963292931245537,0.0078110318761461794,"Pinellas, FL",0.01130781024814742,0.009616812775250061,,"Pinellas, FL",-0.0008963292931245537,0.01130781024814742,,"Pinellas, FL",0.0078110318761461794,0.009616812775250061,,,,,,,,,,,,,,
346,"Pitt, NC",0.023827780491757267,0.007962841750738248,"Pitt, NC",0.005397905729958685,0.001978753089144414,,"Pitt, NC",0.023827780491757267,0.005397905729958685,,"Pitt, NC",0.007962841750738248,0.001978753089144414,,,,,,,,,,,,,,
347,"Placer, CA",0.03200340887298725,0.01462862077739091,"Placer, CA",-0.006618360412006474,0.03431890170499874,,"Placer, CA",0.03200340887298725,-0.006618360412006474,,"Placer, CA",0.01462862077739091,0.03431890170499874,,,,,,,,,,,,,,
348,"Plymouth, MA",0.004048141446574505,0.005489417981887845,"Plymouth, MA",0.014788985677034905,0.013680053147373528,,"Plymouth, MA",0.004048141446574505,0.014788985677034905,,"Plymouth, MA",0.005489417981887845,0.013680053147373528,,,,,,,,,,,,,,
349,"Polk, FL",0.02267419917652891,0.020243087430872775,"Polk, FL",-0.005504725691582002,-0.005134371140411709,,"Polk, FL",0.02267419917652891,-0.005504725691582002,,"Polk, FL",0.020243087430872775,-0.005134371140411709,,,,,,,,,,,,,,
350,"Polk, IA",0.014414881936285484,0.015039436850456722,"Polk, IA",0.004295681841443244,0.013129786140860578,,"Polk, IA",0.014414881936285484,0.004295681841443244,,"Polk, IA",0.015039436850456722,0.013129786140860578,,,,,,,,,,,,,,
351,"Portage, OH",0.005544793909903589,0.001186284062991927,"Portage, OH",0.0017078644021606415,0.00897958139902899,,"Portage, OH",0.005544793909903589,0.0017078644021606415,,"Portage, OH",0.001186284062991927,0.00897958139902899,,,,,,,,,,,,,,
352,"Porter, IN",0.011531305048238627,0.0038193721791410784,"Porter, IN",0.005255545810472606,0.011909315538635612,,"Porter, IN",0.011531305048238627,0.005255545810472606,,"Porter, IN",0.0038193721791410784,0.011909315538635612,,,,,,,,,,,,,,
353,"Prince George's, MD",0.006410804445613483,0.006155260311183852,"Prince George's, MD",0.013615421165865005,0.004394516033042972,,"Prince George's, MD",0.006410804445613483,0.013615421165865005,,"Prince George's, MD",0.006155260311183852,0.004394516033042972,,,,,,,,,,,,,,
354,"Prince William, Manassas + Manassas Park, VA*",0.03220687808869549,0.01745043378530653,"Prince William, Manassas + Manassas Park, VA*",0.0157720514571571,0.007144353616653776,,"Prince William, Manassas + Manassas Park, VA*",0.03220687808869549,0.0157720514571571,,"Prince William, Manassas + Manassas Park, VA*",0.01745043378530653,0.007144353616653776,,,,,,,,,,,,,,
355,"Providence, RI",0.0001556873688373095,0.001637174438616995,"Providence, RI",0.011231420443028162,0.0028737152493087947,,"Providence, RI",0.0001556873688373095,0.011231420443028162,,"Providence, RI",0.001637174438616995,0.0028737152493087947,,,,,,,,,,,,,,
356,"Pueblo, CO",0.01138883300448823,0.006184764316607971,"Pueblo, CO",0.008150961028247306,0.011765560307783307,,"Pueblo, CO",0.01138883300448823,0.008150961028247306,,"Pueblo, CO",0.006184764316607971,0.011765560307783307,,,,,,,,,,,,,,
357,"Pulaski, AR",0.006186184308786258,0.0029364598446357526,"Pulaski, AR",0.00835347852657109,0.009499104133388503,,"Pulaski, AR",0.006186184308786258,0.00835347852657109,,"Pulaski, AR",0.0029364598446357526,0.009499104133388503,,,,,,,,,,,,,,
358,"Queens, NY",0.00017063474048684135,0.002449040970490257,"Queens, NY",0.019830622095027506,0.019625912975503867,,"Queens, NY",0.00017063474048684135,0.019830622095027506,,"Queens, NY",0.002449040970490257,0.019625912975503867,,,,,,,,,,,,,,
359,"Racine, WI",0.0036821699727485058,0.0007522194081936995,"Racine, WI",0.0012502672902503509,0.0017917619332428192,,"Racine, WI",0.0036821699727485058,0.0012502672902503509,,"Racine, WI",0.0007522194081936995,0.0017917619332428192,,,,,,,,,,,,,,
360,"Ramsey, MN",-0.0007685508437407229,0.009682582702699616,"Ramsey, MN",0.012829489019798634,0.0053904084620719495,,"Ramsey, MN",-0.0007685508437407229,0.012829489019798634,,"Ramsey, MN",0.009682582702699616,0.0053904084620719495,,,,,,,,,,,,,,
361,"Randall, TX",0.01562530700479625,0.01477711809204929,"Randall, TX",0.027527211781426475,0.006907879797765304,,"Randall, TX",0.01562530700479625,0.027527211781426475,,"Randall, TX",0.01477711809204929,0.006907879797765304,,,,,,,,,,,,,,
362,"Randolph, NC",0.00805782556021395,0.0011966788302153475,"Randolph, NC",-0.0030601518129088623,-0.0022282113760973,,"Randolph, NC",0.00805782556021395,-0.0030601518129088623,,"Randolph, NC",0.0011966788302153475,-0.0022282113760973,,,,,,,,,,,,,,
363,"Rankin, MS",0.02045514815920746,0.009653137016649938,"Rankin, MS",0.0072867697667771125,0.00458083827702227,,"Rankin, MS",0.02045514815920746,0.0072867697667771125,,"Rankin, MS",0.009653137016649938,0.00458083827702227,,,,,,,,,,,,,,
364,"Rapides, LA",0.004794102265012867,-0.001138240114479716,"Rapides, LA",0.013462045422819147,0.002218792449742546,,"Rapides, LA",0.004794102265012867,0.013462045422819147,,"Rapides, LA",-0.001138240114479716,0.002218792449742546,,,,,,,,,,,,,,
365,"Rensselaer, NY",0.004741354550990673,7.921062561644376e-05,"Rensselaer, NY",0.02043325776136684,0.007531336992152582,,"Rensselaer, NY",0.004741354550990673,0.02043325776136684,,"Rensselaer, NY",7.921062561644376e-05,0.007531336992152582,,,,,,,,,,,,,,
366,"Richland, SC",0.018376188639451785,0.009046761004999126,"Richland, SC",-0.0044089142695425965,0.006117318284165618,,"Richland, SC",0.018376188639451785,-0.0044089142695425965,,"Richland, SC",0.009046761004999126,0.006117318284165618,,,,,,,,,,,,,,
367,"Richmond (Independent City), VA",0.00370192972038752,0.014275922296551169,"Richmond (Independent City), VA",-0.017643489257811784,-0.015771282216911486,,"Richmond (Independent City), VA",0.00370192972038752,-0.017643489257811784,,"Richmond (Independent City), VA",0.014275922296551169,-0.015771282216911486,,,,,,,,,,,,,,
368,"Richmond, GA",0.000818491029376256,0.0003957593050365471,"Richmond, GA",0.009201354715888899,0.01067653018683945,,"Richmond, GA",0.000818491029376256,0.009201354715888899,,"Richmond, GA",0.0003957593050365471,0.01067653018683945,,,,,,,,,,,,,,
369,"Richmond, NY",0.005011399951940332,0.0017349842889642364,"Richmond, NY",0.011937428920245408,0.01747557019792323,,"Richmond, NY",0.005011399951940332,0.011937428920245408,,"Richmond, NY",0.0017349842889642364,0.01747557019792323,,,,,,,,,,,,,,
370,"Riverside, CA",0.03491363139523229,0.01348883655127664,"Riverside, CA",-0.004675642246417366,0.020524540626488674,,"Riverside, CA",0.03491363139523229,-0.004675642246417366,,"Riverside, CA",0.01348883655127664,0.020524540626488674,,,,,,,,,,,,,,
371,"Robeson, NC",0.009147670109742156,-0.0024985807821541473,"Robeson, NC",-0.005749776264980966,-0.007251301354727957,,"Robeson, NC",0.009147670109742156,-0.005749776264980966,,"Robeson, NC",-0.0024985807821541473,-0.007251301354727957,,,,,,,,,,,,,,
372,"Rock Island, IL",-0.0008380007077675167,-0.003548634133308526,"Rock Island, IL",0.0174312409494215,0.01269010030871498,,"Rock Island, IL",-0.0008380007077675167,0.0174312409494215,,"Rock Island, IL",-0.003548634133308526,0.01269010030871498,,,,,,,,,,,,,,
373,"Rock, WI",0.005045780820579271,0.002211056661090449,"Rock, WI",0.004770802998347756,0.021379278541128865,,"Rock, WI",0.005045780820579271,0.004770802998347756,,"Rock, WI",0.002211056661090449,0.021379278541128865,,,,,,,,,,,,,,
374,"Rockingham + Harrisonburg, VA*",0.014339013547275625,0.009524048954199449,"Rockingham + Harrisonburg, VA*",0.0014087213298268342,-0.005935385797640413,,"Rockingham + Harrisonburg, VA*",0.014339013547275625,0.0014087213298268342,,"Rockingham + Harrisonburg, VA*",0.009524048954199449,-0.005935385797640413,,,,,,,,,,,,,,
375,"Rockingham, NH",0.004762582736308252,0.005759347923094182,"Rockingham, NH",0.011226635902138682,0.01887646608966853,,"Rockingham, NH",0.004762582736308252,0.011226635902138682,,"Rockingham, NH",0.005759347923094182,0.01887646608966853,,,,,,,,,,,,,,
376,"Rockland, NY",0.008101349095160693,0.005182192783337314,"Rockland, NY",0.0016245102707770354,0.0029757337521247873,,"Rockland, NY",0.008101349095160693,0.0016245102707770354,,"Rockland, NY",0.005182192783337314,0.0029757337521247873,,,,,,,,,,,,,,
377,"Rowan, NC",0.005374024223847806,0.0025907902608912625,"Rowan, NC",-0.0009350717948074516,0.013043703327400458,,"Rowan, NC",0.005374024223847806,-0.0009350717948074516,,"Rowan, NC",0.0025907902608912625,0.013043703327400458,,,,,,,,,,,,,,
378,"Rutherford, TN",0.03715319127889405,0.026426521394637525,"Rutherford, TN",0.010706248126169937,0.007142469635243787,,"Rutherford, TN",0.03715319127889405,0.010706248126169937,,"Rutherford, TN",0.026426521394637525,0.007142469635243787,,,,,,,,,,,,,,
379,"Sacramento, CA",0.012925808200459521,0.010146528214995731,"Sacramento, CA",0.0021237300777487977,0.014905398872646192,,"Sacramento, CA",0.012925808200459521,0.0021237300777487977,,"Sacramento, CA",0.010146528214995731,0.014905398872646192,,,,,,,,,,,,,,
380,"Saginaw, MI",-0.005198182662388584,-0.0057833826534182675,"Saginaw, MI",-0.000528808544194237,0.019046106833212617,,"Saginaw, MI",-0.005198182662388584,-0.000528808544194237,,"Saginaw, MI",-0.0057833826534182675,0.019046106833212617,,,,,,,,,,,,,,
381,"Salt Lake, UT",0.014090988878544541,0.013794532248001312,"Salt Lake, UT",0.01171957490497344,0.018626564591222472,,"Salt Lake, UT",0.014090988878544541,0.01171957490497344,,"Salt Lake, UT",0.013794532248001312,0.018626564591222472,,,,,,,,,,,,,,
382,"San Bernardino, CA",0.016542754473331645,0.0077889041300616135,"San Bernardino, CA",0.008228535305061735,0.021834155410946687,,"San Bernardino, CA",0.016542754473331645,0.008228535305061735,,"San Bernardino, CA",0.0077889041300616135,0.021834155410946687,,,,,,,,,,,,,,
383,"San Diego, CA",0.008734621376481178,0.009357193705397338,"San Diego, CA",0.012699438717417078,0.01980019528909782,,"San Diego, CA",0.008734621376481178,0.012699438717417078,,"San Diego, CA",0.009357193705397338,0.01980019528909782,,,,,,,,,,,,,,
384,"San Francisco, CA",0.003464096645918735,0.011584749471038824,"San Francisco, CA",0.0025125837608608315,0.05484265930301446,,"San Francisco, CA",0.003464096645918735,0.0025125837608608315,,"San Francisco, CA",0.011584749471038824,0.05484265930301446,,,,,,,,,,,,,,
385,"San Joaquin, CA",0.016850972642970197,0.011446548305465098,"San Joaquin, CA",-0.003102485004832789,0.017594784971479926,,"San Joaquin, CA",0.016850972642970197,-0.003102485004832789,,"San Joaquin, CA",0.011446548305465098,0.017594784971479926,,,,,,,,,,,,,,
386,"San Luis Obispo, CA",0.007853745815215696,0.006434358736362444,"San Luis Obispo, CA",0.013232058840941807,0.022988821777295332,,"San Luis Obispo, CA",0.007853745815215696,0.013232058840941807,,"San Luis Obispo, CA",0.006434358736362444,0.022988821777295332,,,,,,,,,,,,,,
387,"San Mateo, CA",0.0022014116064252853,0.008401374682310392,"San Mateo, CA",0.014520596584246537,0.05972309521725583,,"San Mateo, CA",0.0022014116064252853,0.014520596584246537,,"San Mateo, CA",0.008401374682310392,0.05972309521725583,,,,,,,,,,,,,,
388,"Sandoval, NM",0.03950880460408701,0.011555411347061728,"Sandoval, NM",0.04372177229486818,-0.04643926908371998,,"Sandoval, NM",0.03950880460408701,0.04372177229486818,,"Sandoval, NM",0.011555411347061728,-0.04643926908371998,,,,,,,,,,,,,,
389,"Sangamon, IL",0.004506298289233879,-0.0015371906438741423,"Sangamon, IL",-0.0005288227396403888,0.008244625655605464,,"Sangamon, IL",0.004506298289233879,-0.0005288227396403888,,"Sangamon, IL",-0.0015371906438741423,0.008244625655605464,,,,,,,,,,,,,,
390,"Santa Barbara, CA",0.0056765084304972735,0.006422073880341772,"Santa Barbara, CA",0.019922772458975446,0.020025709987181006,,"Santa Barbara, CA",0.0056765084304972735,0.019922772458975446,,"Santa Barbara, CA",0.006422073880341772,0.020025709987181006,,,,,,,,,,,,,,
391,"Santa Clara, CA",0.00628966866069347,0.010228443567845025,"Santa Clara, CA",0.038332129963704276,0.06786206762915659,,"Santa Clara, CA",0.00628966866069347,0.038332129963704276,,"Santa Clara, CA",0.010228443567845025,0.06786206762915659,,,,,,,,,,,,,,
392,"Santa Cruz, CA",0.003053051248831151,0.005172018810462697,"Santa Cruz, CA",0.010249182749142882,0.009278889163472304,,"Santa Cruz, CA",0.003053051248831151,0.010249182749142882,,"Santa Cruz, CA",0.005172018810462697,0.009278889163472304,,,,,,,,,,,,,,
393,"Santa Fe, NM",0.010930519389767746,0.004702936423587323,"Santa Fe, NM",0.00036607400550559,-0.009661310714852878,,"Santa Fe, NM",0.010930519389767746,0.00036607400550559,,"Santa Fe, NM",0.004702936423587323,-0.009661310714852878,,,,,,,,,,,,,,
394,"Santa Rosa, FL",0.026100491960213246,0.02013722174062682,"Santa Rosa, FL",0.006030273546091092,0.003930703282751802,,"Santa Rosa, FL",0.026100491960213246,0.006030273546091092,,"Santa Rosa, FL",0.02013722174062682,0.003930703282751802,,,,,,,,,,,,,,
395,"Sarasota, FL",0.014520196020012088,0.014620590856804894,"Sarasota, FL",-0.0023838293033695557,0.01999795041132857,,"Sarasota, FL",0.014520196020012088,-0.0023838293033695557,,"Sarasota, FL",0.014620590856804894,0.01999795041132857,,,,,,,,,,,,,,
396,"Saratoga, NY",0.008492768494967162,0.005601008365497373,"Saratoga, NY",0.025083556741412272,0.010143694709034978,,"Saratoga, NY",0.008492768494967162,0.025083556741412272,,"Saratoga, NY",0.005601008365497373,0.010143694709034978,,,,,,,,,,,,,,
397,"Sarpy, NE",0.02630044736481585,0.018162807556909133,"Sarpy, NE",0.004908257788689863,0.004244806232166054,,"Sarpy, NE",0.02630044736481585,0.004908257788689863,,"Sarpy, NE",0.018162807556909133,0.004244806232166054,,,,,,,,,,,,,,
398,"Schenectady, NY",0.0063149258415515774,0.00039174213995929463,"Schenectady, NY",0.0043667979886297115,-0.005994940656037784,,"Schenectady, NY",0.0063149258415515774,0.0043667979886297115,,"Schenectady, NY",0.00039174213995929463,-0.005994940656037784,,,,,,,,,,,,,,
399,"Schuylkill, PA",-0.0006646696430824273,-0.00534035438460001,"Schuylkill, PA",0.016108363420732186,0.008559873213757063,,"Schuylkill, PA",-0.0006646696430824273,0.016108363420732186,,"Schuylkill, PA",-0.00534035438460001,0.008559873213757063,,,,,,,,,,,,,,
400,"Scott, IA",0.0048702305613033126,0.005932703368822789,"Scott, IA",0.0037573243647039956,0.005364146545264958,,"Scott, IA",0.0048702305613033126,0.0037573243647039956,,"Scott, IA",0.005932703368822789,0.005364146545264958,,,,,,,,,,,,,,
401,"Scott, MN",0.03363633165700097,0.0153114822828051,"Scott, MN",-0.017125771689181613,0.01772883461179564,,"Scott, MN",0.03363633165700097,-0.017125771689181613,,"Scott, MN",0.0153114822828051,0.01772883461179564,,,,,,,,,,,,,,
402,"Sedgwick, KS",0.009873365067448292,0.003581123101037198,"Sedgwick, KS",-0.004049579654859414,0.017914387608806148,,"Sedgwick, KS",0.009873365067448292,-0.004049579654859414,,"Sedgwick, KS",0.003581123101037198,0.017914387608806148,,,,,,,,,,,,,,
403,"Seminole, FL",0.013610323938161972,0.012654693387933902,"Seminole, FL",0.0056229475658786665,0.01834193749513413,,"Seminole, FL",0.013610323938161972,0.0056229475658786665,,"Seminole, FL",0.012654693387933902,0.01834193749513413,,,,,,,,,,,,,,
404,"Shasta, CA",0.007054866575038066,0.0019350657519192627,"Shasta, CA",0.005278826713190465,0.01336488744746922,,"Shasta, CA",0.007054866575038066,0.005278826713190465,,"Shasta, CA",0.0019350657519192627,0.01336488744746922,,,,,,,,,,,,,,
405,"Shawnee, KS",0.005131888954256869,-0.0005976884015990169,"Shawnee, KS",-0.001971435295286428,0.007823350255999673,,"Shawnee, KS",0.005131888954256869,-0.001971435295286428,,"Shawnee, KS",-0.0005976884015990169,0.007823350255999673,,,,,,,,,,,,,,
406,"Shelby, AL",0.03071253790714623,0.011986490237381853,"Shelby, AL",0.012808277197622786,0.023353080914509272,,"Shelby, AL",0.03071253790714623,0.012808277197622786,,"Shelby, AL",0.011986490237381853,0.023353080914509272,,,,,,,,,,,,,,
407,"Shelby, TN",0.003544896595312874,0.0009815980795091495,"Shelby, TN",-0.006568663880450631,0.009604187223177352,,"Shelby, TN",0.003544896595312874,-0.006568663880450631,,"Shelby, TN",0.0009815980795091495,0.009604187223177352,,,,,,,,,,,,,,
408,"Skagit, WA",0.012552385604281513,0.011548379831653577,"Skagit, WA",0.010022044522638884,0.009445962063366453,,"Skagit, WA",0.012552385604281513,0.010022044522638884,,"Skagit, WA",0.011548379831653577,0.009445962063366453,,,,,,,,,,,,,,
409,"Smith, TX",0.018863116453207374,0.011312408573718624,"Smith, TX",0.008403348685967593,8.713271594240624e-05,,"Smith, TX",0.018863116453207374,0.008403348685967593,,"Smith, TX",0.011312408573718624,8.713271594240624e-05,,,,,,,,,,,,,,
410,"Snohomish, WA",0.015612225503518484,0.016392309875792765,"Snohomish, WA",0.02356470972074276,-0.0010608062253963935,,"Snohomish, WA",0.015612225503518484,0.02356470972074276,,"Snohomish, WA",0.016392309875792765,-0.0010608062253963935,,,,,,,,,,,,,,
411,"Solano, CA",0.00264779122920622,0.00953959354503775,"Solano, CA",0.022771314877244375,0.02033207833112649,,"Solano, CA",0.00264779122920622,0.022771314877244375,,"Solano, CA",0.00953959354503775,0.02033207833112649,,,,,,,,,,,,,,
